 0.0286 0.3501 0 0 1 	
 0.2029 0.2940 0 0 1 	
 0.2892 0.3245 0 0 1 	
 0.0661 0.3447 0 0 1 	
 0.2546 0.3511 0 0 1 	
 0.3065 0.2902 0 0 1 	
 0.2314 0.3750 0 0 1 	
 0.0919 0.3020 0 0 1 	
 0.3119 0.4180 0 0 1 	
 0.1668 0.4048 0 0 1 	
 0.2003 0.3830 0 0 1 	
 0.1955 0.3895 0 0 1 	
 0.0074 0.3355 0 0 1 	
 0.1777 0.4005 0 0 1 	
 0.2657 0.3069 0 0 1 	
 0.1304 0.3796 0 0 1 	
 0.1280 0.2882 0 0 1 	
 0.1423 0.2754 0 0 1 	
 0.3012 0.4213 0 0 1 	
 0.0346 0.4863 0 0 1 	
 0.1112 0.3878 0 0 1 	
 0.3299 0.3179 0 0 1 	
 0.0275 0.3527 0 0 1 	
 0.2083 0.3519 0 0 1 	
 0.1419 0.3461 0 0 1 	
 0.3152 0.4116 0 0 1 	
 0.0621 0.4809 0 0 1 	
 0.2621 0.4699 0 0 1 	
 0.0808 0.2789 0 0 1 	
 0.2822 0.3360 0 0 1 	
 0.2432 0.4453 0 0 1 	
 0.0225 0.3960 0 0 1 	
 0.0668 0.3497 0 0 1 	
 0.1217 0.3589 0 0 1 	
 0.0582 0.4598 0 0 1 	
 0.1250 0.4452 0 0 1 	
 0.1002 0.4154 0 0 1 	
 0.1413 0.3635 0 0 1 	
 0.0817 0.2495 0 0 1 	
 0.1988 0.2924 0 0 1 	
 0.1169 0.4868 0 0 1 	
 0.1057 0.4888 0 0 1 	
 0.1810 0.4122 0 0 1 	
 0.0279 0.2908 0 0 1 	
 0.3115 0.4115 0 0 1 	
 0.0404 0.3324 0 0 1 	
 0.0520 0.3947 0 0 1 	
 0.3103 0.2804 0 0 1 	
 0.1153 0.3499 0 0 1 	
 0.0889 0.3557 0 0 1 	
 0.0955 0.4826 0 0 1 	
 0.2785 0.3524 0 0 1 	
 0.3297 0.3509 0 0 1 	
 0.0669 0.4758 0 0 1 	
 0.3161 0.4706 0 0 1 	
 0.2494 0.4988 0 0 1 	
 0.3205 0.4007 0 0 1 	
 0.1819 0.2698 0 0 1 	
 0.0230 0.3571 0 0 1 	
 0.0003 0.4405 0 0 1 	
 0.2157 0.3153 0 0 1 	
 0.3303 0.2927 0 0 1 	
 0.0856 0.4406 0 0 1 	
 0.3344 0.2993 0 0 1 	
 0.0649 0.3379 0 0 1 	
 0.2713 0.4001 0 0 1 	
 0.2327 0.4788 0 0 1 	
 0.1100 0.4621 0 0 1 	
 0.0144 0.2521 0 0 1 	
 0.2889 0.2705 0 0 1 	
 0.0579 0.4370 0 0 1 	
 0.0076 0.3647 0 0 1 	
 0.0488 0.2499 0 0 1 	
 0.1480 0.4444 0 0 1 	
 0.1431 0.4552 0 0 1 	
 0.1418 0.3755 0 0 1 	
 0.3302 0.3169 0 0 1 	
 0.2840 0.4348 0 0 1 	
 0.0310 0.3159 0 0 1 	
 0.2063 0.2921 0 0 1 	
 0.2254 0.4303 0 0 1 	
 0.1869 0.4253 0 0 1 	
 0.0698 0.3070 0 0 1 	
 0.1980 0.2864 0 0 1 	
 0.2525 0.3655 0 0 1 	
 0.2352 0.3846 0 0 1 	
 0.2380 0.3836 0 0 1 	
 0.0832 0.4620 0 0 1 	
 0.1188 0.4558 0 0 1 	
 0.1667 0.4694 0 0 1 	
 0.1402 0.3009 0 0 1 	
 0.2795 0.3927 0 0 1 	
 0.0358 0.3616 0 0 1 	
 0.1130 0.4982 0 0 1 	
 0.0408 0.4387 0 0 1 	
 0.0695 0.3157 0 0 1 	
 0.1091 0.3209 0 0 1 	
 0.1189 0.3542 0 0 1 	
 0.1913 0.3430 0 0 1 	
 0.3181 0.3305 0 0 1 	
 0.1052 0.3163 0 0 1 	
 0.0854 0.4995 0 0 1 	
 0.0829 0.4142 0 0 1 	
 0.1948 0.3999 0 0 1 	
 0.1934 0.4875 0 0 1 	
 0.3227 0.2893 0 0 1 	
 0.2462 0.4027 0 0 1 	
 0.0634 0.3135 0 0 1 	
 0.2659 0.2961 0 0 1 	
 0.3080 0.3426 0 0 1 	
 0.2445 0.4233 0 0 1 	
 0.0844 0.2553 0 0 1 	
 0.1106 0.2922 0 0 1 	
 0.2764 0.4009 0 0 1 	
 0.1875 0.3241 0 0 1 	
 0.1038 0.2646 0 0 1 	
 0.3351 0.2796 0 0 1 	
 0.3504 0.3365 0 0 1 	
 0.2149 0.3471 0 0 1 	
 0.3558 0.2865 0 0 1 	
 0.1513 0.3022 0 0 1 	
 0.2898 0.3630 0 0 1 	
 0.3323 0.3677 0 0 1 	
 0.1487 0.3291 0 0 1 	
 0.3067 0.2972 0 0 1 	
 0.0154 0.4439 0 0 1 	
 0.0429 0.4225 0 0 1 	
 0.1832 0.3296 0 0 1 	
 0.2423 0.3765 0 0 1 	
 0.1963 0.3895 0 0 1 	
 0.2777 0.2591 0 0 1 	
 0.2646 0.4024 0 0 1 	
 0.3299 0.3023 0 0 1 	
 0.1742 0.3586 0 0 1 	
 0.0499 0.3418 0 0 1 	
 0.1047 0.4800 0 0 1 	
 0.2818 0.4947 0 0 1 	
 0.2898 0.3956 0 0 1 	
 0.0590 0.4798 0 0 1 	
 0.0711 0.4482 0 0 1 	
 0.1550 0.4053 0 0 1 	
 0.1101 0.4428 0 0 1 	
 0.3348 0.3697 0 0 1 	
 0.3339 0.4136 0 0 1 	
 0.2192 0.3644 0 0 1 	
 0.2333 0.4610 0 0 1 	
 0.0228 0.3276 0 0 1 	
 0.0923 0.3814 0 0 1 	
 0.1916 0.4477 0 0 1 	
 0.3110 0.2537 0 0 1 	
 0.1338 0.2526 0 0 1 	
 0.1069 0.3989 0 0 1 	
 0.1843 0.3771 0 0 1 	
 0.3117 0.3052 0 0 1 	
 0.2082 0.3359 0 0 1 	
 0.0004 0.4624 0 0 1 	
 0.0093 0.4364 0 0 1 	
 0.2536 0.4473 0 0 1 	
 0.2449 0.4686 0 0 1 	
 0.0212 0.3422 0 0 1 	
 0.0987 0.4365 0 0 1 	
 0.1298 0.4725 0 0 1 	
 0.0835 0.4495 0 0 1 	
 0.3257 0.4261 0 0 1 	
 0.0586 0.4393 0 0 1 	
 0.2676 0.3801 0 0 1 	
 0.0241 0.3178 0 0 1 	
 0.0040 0.3740 0 0 1 	
 0.0874 0.3224 0 0 1 	
 0.0343 0.4425 0 0 1 	
 0.2971 0.4318 0 0 1 	
 0.0235 0.2929 0 0 1 	
 0.1204 0.4220 0 0 1 	
 0.1931 0.2529 0 0 1 	
 0.0637 0.4972 0 0 1 	
 0.2677 0.4313 0 0 1 	
 0.2015 0.3028 0 0 1 	
 0.1975 0.4740 0 0 1 	
 0.2804 0.4399 0 0 1 	
 0 		0.3168 0 0 1 	
 0.0088 0.3680 0 0 1 	
 0.2239 0.3003 0 0 1 	
 0.2337 0.2696 0 0 1 	
 0.1599 0.3216 0 0 1 	
 0.0915 0.2968 0 0 1 	
 0.0538 0.3107 0 0 1 	
 0.3074 0.3157 0 0 1 	
 0.2495 0.2778 0 0 1 	
 0.1284 0.4490 0 0 1 	
 0.0878 0.3195 0 0 1 	
 0.1426 0.3103 0 0 1 	
 0.0119 0.4967 0 0 1 	
 0.1002 0.4802 0 0 1 	
 0.0725 0.3300 0 0 1 	
 0.2930 0.4291 0 0 1 	
 0.3196 0.3664 0 0 1 	
 0.0206 0.2745 0 0 1 	
 0.1841 0.4590 0 0 1 	
 0.1241 0.3932 0 0 1 	
 0.2537 0.4161 0 0 1 	
